candidateActorId,normalizedName,displayName,sourceSystemCount,sourceSystems,venueCount,venues,candidateType,sourceRecordCount,issueDomains,totalActivityAmount,sourceRecordSamples,candidateUse,reviewAction,claimBoundary
cand-135a3b87729f,DESIMONE CONSULTING,"DESIMONE CONSULTING, LLC",2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,5,energy,1.3600,LDA:lda-lobbying.csv:row-18:registrant | LDA revolving-door proxy:revolving-door.csv:7e1a045d-631b-4b73-b1d5-bb7db1c50cba:organization | LDA revolving-door proxy:revolving-door.csv:7e1a045d-631b-4b73-b1d5-bb7db1c50cba:organization | LDA revolving-door proxy:revolving-door.csv:b0ecc42e-a254-49b1-add7-a34a8d9aa57e:organization | LDA revolving-door proxy:revolving-door.csv:d92a4ff0-49b0-420b-9099-3c8b090b6cb6:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-cc0ee008b14e,FERGUSON GROUP,"THE FERGUSON GROUP, LLC",2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,6,energy,1.3600,LDA:lda-lobbying.csv:row-3:registrant | LDA:lda-lobbying.csv:row-72:registrant | LDA revolving-door proxy:revolving-door.csv:99f27e8d-9e2a-4aee-8646-8677d97c59dd:organization | LDA revolving-door proxy:revolving-door.csv:99f27e8d-9e2a-4aee-8646-8677d97c59dd:organization | LDA revolving-door proxy:revolving-door.csv:99f27e8d-9e2a-4aee-8646-8677d97c59dd:organization | LDA revolving-door proxy:revolving-door.csv:99f27e8d-9e2a-4aee-8646-8677d97c59dd:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-b17fee2115be,FTI GOVERNMENT AFFAIRS,FTI GOVERNMENT AFFAIRS,2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,8,energy; finance,1.3600,LDA:lda-lobbying.csv:row-51:registrant | LDA:lda-lobbying.csv:row-109:registrant | LDA:lda-lobbying.csv:row-110:registrant | LDA:lda-lobbying.csv:row-118:registrant | LDA revolving-door proxy:revolving-door.csv:cc7b9422-06f6-4420-ac02-3f701e9655a4:organization | LDA revolving-door proxy:revolving-door.csv:cc7b9422-06f6-4420-ac02-3f701e9655a4:organization | LDA revolving-door proxy:revolving-door.csv:cc7b9422-06f6-4420-ac02-3f701e9655a4:organization | LDA revolving-door proxy:revolving-door.csv:cc7b9422-06f6-4420-ac02-3f701e9655a4:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-c970342e1a80,DAVIDOFF HUTCHER CITRON,"DAVIDOFF HUTCHER & CITRON, LLP",2,Intermediary bridge; LDA revolving-door proxy,2,intermediary; revolving_door,cross_venue,4,democracy,1.0203,Intermediary bridge:intermediaries.csv:row-69:organization | LDA revolving-door proxy:revolving-door.csv:2b8e5769-80f4-46b1-8f1e-620c819a825a:organization | LDA revolving-door proxy:revolving-door.csv:aa1d3406-e1ec-4637-b4eb-c823111d70e0:organization | LDA revolving-door proxy:revolving-door.csv:8a159dd1-5111-42da-aa45-454bd9e62f4b:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-e7f91e65a702,MICHAEL BEST STRATEGIES,MICHAEL BEST STRATEGIES LLC,2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,5,energy; finance,1.0200,LDA:lda-lobbying.csv:row-8:registrant | LDA:lda-lobbying.csv:row-9:registrant | LDA revolving-door proxy:revolving-door.csv:4da942bf-04cd-45ef-95fd-909c383757a1:organization | LDA revolving-door proxy:revolving-door.csv:4da942bf-04cd-45ef-95fd-909c383757a1:organization | LDA revolving-door proxy:revolving-door.csv:4da942bf-04cd-45ef-95fd-909c383757a1:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-d5522e62fad7,AMERICAN GAS ASSOCIATION,AMERICAN GAS ASSOCIATION,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,1.0157,IRS/ProPublica dark-money bridge:dark-money.csv:130431590:source | Intermediary bridge:intermediaries.csv:130431590:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-d41e5539989d,ENTERTAINMENT SOFTWARE ASSOCIATION,ENTERTAINMENT SOFTWARE ASSOCIATION,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,technology,0.9776,IRS/ProPublica dark-money bridge:dark-money.csv:133768378:source | Intermediary bridge:intermediaries.csv:133768378:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-fdaa5c654483,AMERICAN RESOLVE PAC,"AMERICAN RESOLVE PAC, INC.",2,Intermediary bridge; OpenFEC,2,electoral_money; intermediary,cross_venue,5,democracy; energy,0.9368,OpenFEC:fec-campaign-finance.csv:4031320241884782000:source | Intermediary bridge:intermediaries.csv:883556572:organization | Intermediary bridge:intermediaries.csv:883556572:organization | Intermediary bridge:intermediaries.csv:883556572:organization | Intermediary bridge:intermediaries.csv:883556572:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-e5573ef41e28,NATIONAL ASSOCIATION SOCIAL WORKERS,NATIONAL ASSOCIATION OF SOCIAL WORKERS INC,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.9157,IRS/ProPublica dark-money bridge:dark-money.csv:135643515:source | Intermediary bridge:intermediaries.csv:135643515:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-85d26cc95030,AMERICAN CHEMISTRY COUNCIL,AMERICAN CHEMISTRY COUNCIL INC,2,OpenFEC; USAspending agency actions,2,electoral_money; procurement,cross_venue,5,procurement; technology,0.8939,OpenFEC:fec-campaign-finance.csv:4032620251181440001:source | OpenFEC:fec-campaign-finance.csv:4010720251127512001:source | OpenFEC:fec-campaign-finance.csv:4061220241960636000:source | OpenFEC:fec-campaign-finance.csv:4030520241878061000:source | USAspending agency actions:usaspending-procurement-actions.csv:1333MF21PNFFK0110|1333MF21PNFFK0110|H7GLBNZ5NFN5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-391f4955b5c9,CRUISE LINES INTERNATIONAL ASSOCIATION,CRUISE LINES INTERNATIONAL ASSOCIATION INC,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.8919,IRS/ProPublica dark-money bridge:dark-money.csv:132600946:source | Intermediary bridge:intermediaries.csv:132600946:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ae7307f7f83a,RECORD INDUSTRY ASSOCIATION AMERICA,RECORD INDUSTRY ASSOCIATION OF AMERICA INC,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.8913,IRS/ProPublica dark-money bridge:dark-money.csv:131669037:source | Intermediary bridge:intermediaries.csv:131669037:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-7f78cc33a76d,FUTURES INDUSTRY ASSOCIATION,FUTURES INDUSTRY ASSOCIATION,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.8659,IRS/ProPublica dark-money bridge:dark-money.csv:135642275:source | Intermediary bridge:intermediaries.csv:135642275:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-f7178708cc78,AMERICAN ASSOCIATION FOR JUSTICE,AMERICAN ASSOCIATION FOR JUSTICE,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.8297,IRS/ProPublica dark-money bridge:dark-money.csv:042114561:source | Intermediary bridge:intermediaries.csv:042114561:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ab6c05707b98,INTERNATIONAL BAR ASSOCIATION,INTERNATIONAL BAR ASSOCIATION,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.7572,IRS/ProPublica dark-money bridge:dark-money.csv:131660722:source | Intermediary bridge:intermediaries.csv:131660722:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-f9ba150681ae,COUNCIL INSURANCE AGENTS BROKERS,COUNCIL OF INSURANCE AGENTS & BROKERS,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,finance,0.7052,IRS/ProPublica dark-money bridge:dark-money.csv:131952497:source | Intermediary bridge:intermediaries.csv:131952497:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-9de92054c1b8,B S BUSINESS SOFTWARE ALLIANCE,B S A BUSINESS SOFTWARE ALLIANCE,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,technology,0.7031,IRS/ProPublica dark-money bridge:dark-money.csv:061242574:source | Intermediary bridge:intermediaries.csv:061242574:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-4d178a47faa0,HEALTHCARE DISTRIBUTION ALLIANCE HDA,HEALTHCARE DISTRIBUTION ALLIANCE HDA,2,IRS/ProPublica dark-money bridge; Intermediary bridge,2,intermediary; opaque_nonprofit_or_dark_money,cross_venue,2,energy,0.6815,IRS/ProPublica dark-money bridge:dark-money.csv:131088150:source | Intermediary bridge:intermediaries.csv:131088150:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-bad441d5a113,BALLARD PARTNERS,BALLARD PARTNERS,2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,3,energy,0.6800,LDA:lda-lobbying.csv:row-100:registrant | LDA revolving-door proxy:revolving-door.csv:4bfa310f-4743-4977-abf4-491c52c2c295:organization | LDA revolving-door proxy:revolving-door.csv:4bfa310f-4743-4977-abf4-491c52c2c295:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-bb37e1280fce,NELSON MULLINS RILEY SCARBOROUGH,NELSON MULLINS RILEY & SCARBOROUGH,2,LDA; LDA revolving-door proxy,2,revolving_door; visible_lobbying,cross_venue,4,energy,0.6800,LDA:lda-lobbying.csv:row-19:registrant | LDA:lda-lobbying.csv:row-20:registrant | LDA revolving-door proxy:revolving-door.csv:5811f81e-9911-425b-b51b-357319ec62e9:organization | LDA revolving-door proxy:revolving-door.csv:f30a8c7b-e001-43a7-8b2c-a822d9833b86:organization,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
