canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
cand-1392add461a1,reviewed-finance,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0130,IRS/ProPublica dark-money bridge,311471178,0.9500,0.0130,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-1392add461a1,reviewed-finance,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0391,Intermediary bridge,311471178,0.9500,0.0391,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-13a6f3b0beba,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0053,IRS/ProPublica dark-money bridge,363479935,0.9500,0.0053,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-13a6f3b0beba,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0160,Intermediary bridge,363479935,0.9500,0.0160,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-141a459de804,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0281,IRS/ProPublica dark-money bridge,061242756,0.9500,0.0281,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-141a459de804,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0843,Intermediary bridge,061242756,0.9500,0.0843,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-15012e9b3aaa,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0031,IRS/ProPublica dark-money bridge,311026576,0.9500,0.0031,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-15012e9b3aaa,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0094,Intermediary bridge,311026576,0.9500,0.0094,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-15fe5dc95135,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0292,IRS/ProPublica dark-money bridge,205734264,0.9500,0.0292,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-15fe5dc95135,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0876,Intermediary bridge,205734264,0.9500,0.0876,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-169dd34e4ebb,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0350,IRS/ProPublica dark-money bridge,520948513,0.9500,0.0350,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-169dd34e4ebb,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.1050,Intermediary bridge,520948513,0.9500,0.1050,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-171143049508,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0021,IRS/ProPublica dark-money bridge,223321197,0.9500,0.0021,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-171143049508,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0063,Intermediary bridge,223321197,0.9500,0.0063,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-171c299ca4a3,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0066,IRS/ProPublica dark-money bridge,382942975,0.9500,0.0066,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-171c299ca4a3,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0197,Intermediary bridge,382942975,0.9500,0.0197,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-1726ec25f4be,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0565,IRS/ProPublica dark-money bridge,320160436,0.9500,0.0565,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-1726ec25f4be,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.1177,Intermediary bridge,320160436,0.9500,0.1177,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-17e92f3fbf8d,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0065,IRS/ProPublica dark-money bridge,136162023,0.9500,0.0065,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-17e92f3fbf8d,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0194,Intermediary bridge,136162023,0.9500,0.0194,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
